"has_media","hashtags__001","hashtags__002","hashtags__003","hashtags__004","hashtags__005","hashtags__006","img_urls__001","img_urls__002","img_urls__003","img_urls__004","is_replied","is_reply_to","likes","links__001","links__002","parent_tweet_id","replies","retweets","screen_name","text","text_html","timestamp","timestamp_epochs","tweet_id","tweet_url","user_id","username","video_url"
"False","","","","","","","","","","","True","False","17","","","","1","2","PC_Hoppee","It's almost like a nice spring day today. Cool temperature, mist and a little moisture, so be careful driving.\nHaving some computer trouble but should be good to go soon.\n@TPSOperations","<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">It's almost like a nice spring day today. Cool temperature, mist and a little moisture, so be careful driving.\nHaving some computer trouble but should be good to go soon.\n<a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""463933187"" dir=""ltr"" href=""/TPSOperations""><s>@</s><b>TPSOperations</b></a></p>","2020-01-10T21:44:07","1578692647","1215751196209709061","/PC_Hoppee/status/1215751196209709061","2341972867","David Hopkinson",""
"True","TotallyUnecessary","","","","","","https://pbs.twimg.com/media/EN8T5DuX0AEctQD.jpg","","","","True","False","31","","","","20","20","TrafficServices","Serious collision happened just before noon on Gerrard at Rathmore.  We believe 2 vehicles and 7ppl total involved.  All appear okay. VERY safe to say speed is a factor. Engine ripped out after impact. @TrafficServices investigators involved #TotallyUnecessary ^bm @TPSOperationspic.twitter.com/dvsYPnvm9O","<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Serious collision happened just before noon on Gerrard at Rathmore.  We believe 2 vehicles and 7ppl total involved.  All appear okay. VERY safe to say speed is a factor. Engine ripped out after impact. <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""19029979"" dir=""ltr"" href=""/TrafficServices""><s>@</s><b>TrafficServices</b></a> investigators involved <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/TotallyUnecessary?src=hash""><s>#</s><b>TotallyUnecessary</b></a> ^bm <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""463933187"" dir=""ltr"" href=""/TPSOperations""><s>@</s><b>TPSOperations</b></a><a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/dvsYPnvm9O"">pic.twitter.com/dvsYPnvm9O</a></p>","2020-01-10T19:09:34","1578683374","1215712301669588992","/TrafficServices/status/1215712301669588992","19029979","TPS Traffic Services",""
"False","GO64249","","","","","","","","","","True","False","6","https://twitter.com/TPSOperations/status/1215679201518538754","","","2","7","TPSOperations","Road closures - Gerrard Street East from Blantyre Avenue to Clonmore Drive, @TPS41Div #GO64249 ^CdKhttps://twitter.com/TPSOperations/status/1215679201518538754 …","<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""4"" lang=""en"">Road closures - Gerrard Street East from Blantyre Avenue to Clonmore Drive, <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""3279820002"" dir=""ltr"" href=""/TPS41Div""><s>@</s><b>TPS41Div</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/GO64249?src=hash""><s>#</s><b>GO64249</b></a> ^CdK<a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://twitter.com/TPSOperations/status/1215679201518538754"" dir=""ltr"" href=""https://t.co/zJcvARYS5k"" rel=""nofollow noopener"" target=""_blank"" title=""https://twitter.com/TPSOperations/status/1215679201518538754""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">twitter.com/TPSOperations/</span><span class=""invisible"">status/1215679201518538754</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>","2020-01-10T17:02:20","1578675740","1215680283887972352","/TPSOperations/status/1215680283887972352","463933187","Toronto Police Operations",""
"False","GO64249","","","","","","","","","","False","False","3","","","","0","2","TPSOperations","COLLISION: Gerrard Street East and Rathmore Avenue, @TPS41Div . Info - 2 vehicles involved, person ejected. Injuries reported. Officers on scene. Avoid the area. #GO64249 ^CdK","<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">COLLISION: Gerrard Street East and Rathmore Avenue, <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""3279820002"" dir=""ltr"" href=""/TPS41Div""><s>@</s><b>TPS41Div</b></a> . Info - 2 vehicles involved, person ejected. Injuries reported. Officers on scene. Avoid the area. <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/GO64249?src=hash""><s>#</s><b>GO64249</b></a> ^CdK</p>","2020-01-10T16:58:02","1578675482","1215679201518538754","/TPSOperations/status/1215679201518538754","463933187","Toronto Police Operations",""
"False","GO63877","","","","","","","","","","False","False","7","","","","0","6","TPSOperations","Officers made arrests at Finch Avenue West and Keele Street, @TPS31Div. Collision occurred. No serious injuries reported. Investigation on going. Expect delays in the area. #GO63877 ^CdK","<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Officers made arrests at Finch Avenue West and Keele Street, <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""3376240223"" dir=""ltr"" href=""/TPS31Div""><s>@</s><b>TPS31Div</b></a>. Collision occurred. No serious injuries reported. Investigation on going. Expect delays in the area. <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/GO63877?src=hash""><s>#</s><b>GO63877</b></a> ^CdK</p>","2020-01-10T16:25:17","1578673517","1215670958360612865","/TPSOperations/status/1215670958360612865","463933187","Toronto Police Operations",""
"False","ONStormhttps","","","","","","","","","","True","False","14","https://trca.ca/floods/64816/","","","1","30","TRCA_Flood","TRCA has issued a Watershed Conditions Statement: Flood Outlook in effect through Jan 12. All shorelines, rivers and streams within the GTA should be considered hazardous.  #ONStormhttps://trca.ca/floods/64816/ ","<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">TRCA has issued a Watershed Conditions Statement: Flood Outlook in effect through Jan 12. All shorelines, rivers and streams within the GTA should be considered hazardous.  <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/ONStorm?src=hash""><s>#</s><b>ONStorm</b></a><a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://trca.ca/floods/64816/"" dir=""ltr"" href=""https://t.co/LyfmrQKXAm"" rel=""nofollow noopener"" target=""_blank"" title=""https://trca.ca/floods/64816/""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">trca.ca/floods/64816/</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a></p>","2020-01-09T18:44:12","1578595452","1215343533302931457","/TRCA_Flood/status/1215343533302931457","1599022494","TRCA Flood",""
"False","Toronto","","","","","","","","","","True","False","24","","","","4","5","TPSMediaGirl","Good morning #Toronto, I'm working in the @TorontoPolice Operations Centre today and will be tweeting on @TPSOperations with ^CdK","<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Good morning <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Toronto?src=hash""><s>#</s><b>Toronto</b></a>, I'm working in the <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""16295454"" dir=""ltr"" href=""/TorontoPolice""><s>@</s><b>TorontoPolice</b></a> Operations Centre today and will be tweeting on <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""463933187"" dir=""ltr"" href=""/TPSOperations""><s>@</s><b>TPSOperations</b></a> with ^CdK</p>","2020-01-10T13:29:58","1578662998","1215626838367711232","/TPSMediaGirl/status/1215626838367711232","3054338836","Caroline de Kloet",""
"False","","","","","","","","","","","True","False","14","","","","4","1","TPSOperations","Started early and now finished.\nSee you tomorrow afternoon.\n@TPSOperations \nGet home safe tonight.","<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Started early and now finished.\nSee you tomorrow afternoon.\n<a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""463933187"" dir=""ltr"" href=""/TPSOperations""><s>@</s><b>TPSOperations</b></a> \nGet home safe tonight.</p>","2020-01-10T04:52:01","1578631921","1215496491743305728","/TPSOperations/status/1215496491743305728","463933187","Toronto Police Operations",""
"False","GO61375","","","","","","","","","","True","False","21","","","","3","12","TPSOperations","UNKNOWN TROUBLE:\nQueen St + McCaul St\n- Outside of pub/restaurant\n- Aggressive male with broken bottle\n- Threatening people with it\n- Waiting for someone inside to come out\n- Breaking things outside\n- Police en route\n#GO61375\n^dh","<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">UNKNOWN TROUBLE:\nQueen St + McCaul St\n- Outside of pub/restaurant\n- Aggressive male with broken bottle\n- Threatening people with it\n- Waiting for someone inside to come out\n- Breaking things outside\n- Police en route\n<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/GO61375?src=hash""><s>#</s><b>GO61375</b></a>\n^dh</p>","2020-01-10T04:46:30","1578631590","1215495106771476481","/TPSOperations/status/1215495106771476481","463933187","Toronto Police Operations",""
"False","GO61191","","","","","","","","","","True","False","22","","","","2","27","TPSOperations","SHOOTING:\nSheppard Ave + Lomar Dr\n- Reports of multiple gunshots\n- Bullets have entered home\n- No injuries reported\n- Bullet holes located in a car\n- Officers have located evidence\n- Investigating\n#GO61191\n^dh","<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">SHOOTING:\nSheppard Ave + Lomar Dr\n- Reports of multiple gunshots\n- Bullets have entered home\n- No injuries reported\n- Bullet holes located in a car\n- Officers have located evidence\n- Investigating\n<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/GO61191?src=hash""><s>#</s><b>GO61191</b></a>\n^dh</p>","2020-01-10T04:17:18","1578629838","1215487758128599040","/TPSOperations/status/1215487758128599040","463933187","Toronto Police Operations",""
"False","GO61244","","","","","","","","","","True","False","14","","","","3","22","TPSOperations","SHOOTING:\nTurf Grassway + Jane St\n- Multiple shots heard\n- Bullet entered home\n- No injuries\n- Police o/s\n- Investigating\n#GO61244\n^dh","<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">SHOOTING:\nTurf Grassway + Jane St\n- Multiple shots heard\n- Bullet entered home\n- No injuries\n- Police o/s\n- Investigating\n<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/GO61244?src=hash""><s>#</s><b>GO61244</b></a>\n^dh</p>","2020-01-10T04:12:54","1578629574","1215486647648780289","/TPSOperations/status/1215486647648780289","463933187","Toronto Police Operations",""
"False","GO60328","","","","","","","","","","True","False","24","","","","13","38","TPSOperations","SOUND OF GUNSHOTS:\nSewells Rd + Empringham Dr\n- Multiple shots heard\n- 2 men seen leaving in white sedan\n- Police o/s\n- Spent shell casings located\n- Bullet went through home window\n- No injuries reported\n#GO60328\n^dh","<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">SOUND OF GUNSHOTS:\nSewells Rd + Empringham Dr\n- Multiple shots heard\n- 2 men seen leaving in white sedan\n- Police o/s\n- Spent shell casings located\n- Bullet went through home window\n- No injuries reported\n<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/GO60328?src=hash""><s>#</s><b>GO60328</b></a>\n^dh</p>","2020-01-10T01:21:35","1578619295","1215443535761199105","/TPSOperations/status/1215443535761199105","463933187","Toronto Police Operations",""
"False","","","","","","","","","","","False","False","18","","","","0","2","PC_Hoppee","Evening everyone.\nJust finished an office meeting.\nReady to tackle the rest of my shift.\n@TPSOperations \nHere we go people!","<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Evening everyone.\nJust finished an office meeting.\nReady to tackle the rest of my shift.\n<a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""463933187"" dir=""ltr"" href=""/TPSOperations""><s>@</s><b>TPSOperations</b></a> \nHere we go people!</p>","2020-01-09T22:50:12","1578610212","1215405437710929927","/PC_Hoppee/status/1215405437710929927","2341972867","David Hopkinson",""
"False","GO57678","","","","","","","","","","False","False","14","","","","0","5","TPSOperations","COLLISION:\nVictoria Park Ave & Kingston Rd\n- reports of 2 vehicles involved \n- officers dispatched & en route\n- reports that 1 vehicle is in a live lane\n- Toronto Paramedic Services & Toronto Fire Services assisting\n- expect delays in area\n- consider alternate routes\n#GO57678\n^AL","<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">COLLISION:\nVictoria Park Ave &amp; Kingston Rd\n- reports of 2 vehicles involved \n- officers dispatched &amp; en route\n- reports that 1 vehicle is in a live lane\n- Toronto Paramedic Services &amp; Toronto Fire Services assisting\n- expect delays in area\n- consider alternate routes\n<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/GO57678?src=hash""><s>#</s><b>GO57678</b></a>\n^AL</p>","2020-01-09T18:37:58","1578595078","1215341964671045633","/TPSOperations/status/1215341964671045633","463933187","Toronto Police Operations",""
"True","Toronto","VictimServices","StaySafepic","","","","https://pbs.twimg.com/media/EN3B15OWAAUoPWS.jpg","","","","True","False","67","","","","1","15","CopWhoLovesCars","Hey #Toronto!! I was greeted by these @VSToronto teddies for my last shift at @TPSOperations centre. \n\nThese #VictimServices teddies are given to children who are victims of crime, and/or involved in traumatic experiences.\n\nStay tuned, and I’ll keep everyone updated!! #StaySafepic.twitter.com/5gQTXRcbQ0","<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Hey <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Toronto?src=hash""><s>#</s><b>Toronto</b></a>!! I was greeted by these <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""1482551310"" dir=""ltr"" href=""/VSToronto""><s>@</s><b>VSToronto</b></a> teddies for my last shift at <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""463933187"" dir=""ltr"" href=""/TPSOperations""><s>@</s><b>TPSOperations</b></a> centre. \n\nThese <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/VictimServices?src=hash""><s>#</s><b>VictimServices</b></a> teddies are given to children who are victims of crime, and/or involved in traumatic experiences.\n\nStay tuned, and I’ll keep everyone updated!! <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/StaySafe?src=hash""><s>#</s><b>StaySafe</b></a><img alt=""👍🏻"" aria-label=""Emoji: Thumbs up sign (light skin tone)"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f44d-1f3fb.png"" title=""Thumbs up sign (light skin tone)""/><a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/5gQTXRcbQ0"">pic.twitter.com/5gQTXRcbQ0</a></p>","2020-01-09T18:32:36","1578594756","1215340612871999489","/CopWhoLovesCars/status/1215340612871999489","2483614855","Alex Li",""
